Group ID|Group Name|Treatment Sequence|Treatment Age|Treatment Type|Treatment Quantity|Treatment Unit|Treatment Application|Treatment Remarks|No of individuals in study|Species|Strain|Sex|Age|Group Endpoints|Individual ID|Group ID|Age at death|Pathology type|Pathology location|Pathology Description|
5-2-1|n/a,RKL KO 5/76|1|28|none (controls)|0|becquerels per g animal|not applicable or not supplied|n/a|50 (50 in ERA)|Mouse|Mouse, NMRI|Female|Juvenile|Lifespan study with radiography and microsc./macroscop. pathology|5-2-1-21|1|700|Other deterministic changes|Bone among musculo-skeletal system diseases|n/a|
5-2-1|n/a,RKL KO 5/76|1|28|none (controls)|0|becquerels per g animal|not applicable or not supplied|n/a|50 (50 in ERA)|Mouse|Mouse, NMRI|Female|Juvenile|Lifespan study with radiography and microsc./macroscop. pathology|5-2-1-22|1|702|Other deterministic changes|Bone among musculo-skeletal system diseases|n/a|
5-2-1|n/a,RKL KO 5/76|1|28|none (controls)|0|becquerels per g animal|not applicable or not supplied|n/a|50 (50 in ERA)|Mouse|Mouse, NMRI|Female|Juvenile|Lifespan study with radiography and microsc./macroscop. pathology|5-2-1-23|1|717|Other deterministic changes|Bone among musculo-skeletal system diseases|n/a|
5-2-1|n/a,RKL KO 5/76|1|28|none (controls)|0|becquerels per g animal|not applicable or not supplied|n/a|50 (50 in ERA)|Mouse|Mouse, NMRI|Female|Juvenile|Lifespan study with radiography and microsc./macroscop. pathology|5-2-1-24|1|718|Other deterministic changes|Bone among musculo-skeletal system diseases|n/a|
5-2-1|n/a,RKL KO 5/76|1|28|none (controls)|0|becquerels per g animal|not applicable or not supplied|n/a|50 (50 in ERA)|Mouse|Mouse, NMRI|Female|Juvenile|Lifespan study with radiography and microsc./macroscop. pathology|5-2-1-25|1|723|Other deterministic changes|Bone among musculo-skeletal system diseases|n/a|
5-2-1|n/a,RKL KO 5/76|1|28|none (controls)|0|becquerels per g animal|not applicable or not supplied|n/a|50 (50 in ERA)|Mouse|Mouse, NMRI|Female|Juvenile|Lifespan study with radiography and microsc./macroscop. pathology|5-2-1-26|1|725|Other deterministic changes|Bone among musculo-skeletal system diseases|n/a|
5-2-1|n/a,RKL KO 5/76|1|28|none (controls)|0|becquerels per g animal|not applicable or not supplied|n/a|50 (50 in ERA)|Mouse|Mouse, NMRI|Female|Juvenile|Lifespan study with radiography and microsc./macroscop. pathology|5-2-1-27|1|731|Other deterministic changes|Bone among musculo-skeletal system diseases|n/a|
5-2-1|n/a,RKL KO 5/76|1|28|none (controls)|0|becquerels per g animal|not applicable or not supplied|n/a|50 (50 in ERA)|Mouse|Mouse, NMRI|Female|Juvenile|Lifespan study with radiography and microsc./macroscop. pathology|5-2-1-28|1|736|Other deterministic changes|Bone among musculo-skeletal system diseases|n/a|
5-2-1|n/a,RKL KO 5/76|1|28|none (controls)|0|becquerels per g animal|not applicable or not supplied|n/a|50 (50 in ERA)|Mouse|Mouse, NMRI|Female|Juvenile|Lifespan study with radiography and microsc./macroscop. pathology|5-2-1-29|1|737|Other deterministic changes|Bone among musculo-skeletal system diseases|n/a|
5-2-1|n/a,RKL KO 5/76|1|28|none (controls)|0|becquerels per g animal|not applicable or not supplied|n/a|50 (50 in ERA)|Mouse|Mouse, NMRI|Female|Juvenile|Lifespan study with radiography and microsc./macroscop. pathology|5-2-1-30|1|756|Other deterministic changes|Bone among musculo-skeletal system diseases|n/a|
5-2-1|n/a,RKL KO 5/76|1|28|none (controls)|0|becquerels per g animal|not applicable or not supplied|n/a|50 (50 in ERA)|Mouse|Mouse, NMRI|Female|Juvenile|Lifespan study with radiography and microsc./macroscop. pathology|5-2-1-31|1|758|Other deterministic changes|Bone among musculo-skeletal system diseases|n/a|
5-2-1|n/a,RKL KO 5/76|1|28|none (controls)|0|becquerels per g animal|not applicable or not supplied|n/a|50 (50 in ERA)|Mouse|Mouse, NMRI|Female|Juvenile|Lifespan study with radiography and microsc./macroscop. pathology|5-2-1-32|1|768|Other deterministic changes|Bone among musculo-skeletal system diseases|n/a|
5-2-1|n/a,RKL KO 5/76|1|28|none (controls)|0|becquerels per g animal|not applicable or not supplied|n/a|50 (50 in ERA)|Mouse|Mouse, NMRI|Female|Juvenile|Lifespan study with radiography and microsc./macroscop. pathology|5-2-1-33|1|768|Other deterministic changes|Bone among musculo-skeletal system diseases|n/a|
5-2-1|n/a,RKL KO 5/76|1|28|none (controls)|0|becquerels per g animal|not applicable or not supplied|n/a|50 (50 in ERA)|Mouse|Mouse, NMRI|Female|Juvenile|Lifespan study with radiography and microsc./macroscop. pathology|5-2-1-34|1|774|Other deterministic changes|Bone among musculo-skeletal system diseases|n/a|
5-2-1|n/a,RKL KO 5/76|1|28|none (controls)|0|becquerels per g animal|not applicable or not supplied|n/a|50 (50 in ERA)|Mouse|Mouse, NMRI|Female|Juvenile|Lifespan study with radiography and microsc./macroscop. pathology|5-2-1-35|1|782|Other deterministic changes|Bone among musculo-skeletal system diseases|n/a|
5-2-1|n/a,RKL KO 5/76|1|28|none (controls)|0|becquerels per g animal|not applicable or not supplied|n/a|50 (50 in ERA)|Mouse|Mouse, NMRI|Female|Juvenile|Lifespan study with radiography and microsc./macroscop. pathology|5-2-1-36|1|788|Other deterministic changes|Bone among musculo-skeletal system diseases|n/a|
5-2-1|n/a,RKL KO 5/76|1|28|none (controls)|0|becquerels per g animal|not applicable or not supplied|n/a|50 (50 in ERA)|Mouse|Mouse, NMRI|Female|Juvenile|Lifespan study with radiography and microsc./macroscop. pathology|5-2-1-37|1|791|Other deterministic changes|Bone among musculo-skeletal system diseases|n/a|
5-2-1|n/a,RKL KO 5/76|1|28|none (controls)|0|becquerels per g animal|not applicable or not supplied|n/a|50 (50 in ERA)|Mouse|Mouse, NMRI|Female|Juvenile|Lifespan study with radiography and microsc./macroscop. pathology|5-2-1-38|1|793|Other deterministic changes|Bone among musculo-skeletal system diseases|n/a|
5-2-1|n/a,RKL KO 5/76|1|28|none (controls)|0|becquerels per g animal|not applicable or not supplied|n/a|50 (50 in ERA)|Mouse|Mouse, NMRI|Female|Juvenile|Lifespan study with radiography and microsc./macroscop. pathology|5-2-1-39|1|841|Other deterministic changes|Bone among musculo-skeletal system diseases|n/a|
5-2-1|n/a,RKL KO 5/76|1|28|none (controls)|0|becquerels per g animal|not applicable or not supplied|n/a|50 (50 in ERA)|Mouse|Mouse, NMRI|Female|Juvenile|Lifespan study with radiography and microsc./macroscop. pathology|5-2-1-40|1|848|Other deterministic changes|Bone among musculo-skeletal system diseases|n/a|
5-2-1|n/a,RKL KO 5/76|1|28|none (controls)|0|becquerels per g animal|not applicable or not supplied|n/a|50 (50 in ERA)|Mouse|Mouse, NMRI|Female|Juvenile|Lifespan study with radiography and microsc./macroscop. pathology|5-2-1-41|1|866|Other deterministic changes|Bone among musculo-skeletal system diseases|n/a|
5-2-1|n/a,RKL KO 5/76|1|28|none (controls)|0|becquerels per g animal|not applicable or not supplied|n/a|50 (50 in ERA)|Mouse|Mouse, NMRI|Female|Juvenile|Lifespan study with radiography and microsc./macroscop. pathology|5-2-1-42|1|883|Other deterministic changes|Bone among musculo-skeletal system diseases|n/a|
5-2-1|n/a,RKL KO 5/76|1|28|none (controls)|0|becquerels per g animal|not applicable or not supplied|n/a|50 (50 in ERA)|Mouse|Mouse, NMRI|Female|Juvenile|Lifespan study with radiography and microsc./macroscop. pathology|5-2-1-43|1|886|Other deterministic changes|Bone among musculo-skeletal system diseases|n/a|
5-2-1|n/a,RKL KO 5/76|1|28|none (controls)|0|becquerels per g animal|not applicable or not supplied|n/a|50 (50 in ERA)|Mouse|Mouse, NMRI|Female|Juvenile|Lifespan study with radiography and microsc./macroscop. pathology|5-2-1-44|1|891|Other deterministic changes|Bone among musculo-skeletal system diseases|n/a|
5-2-1|n/a,RKL KO 5/76|1|28|none (controls)|0|becquerels per g animal|not applicable or not supplied|n/a|50 (50 in ERA)|Mouse|Mouse, NMRI|Female|Juvenile|Lifespan study with radiography and microsc./macroscop. pathology|5-2-1-45|1|892|Other deterministic changes|Bone among musculo-skeletal system diseases|n/a|
5-2-1|n/a,RKL KO 5/76|1|28|none (controls)|0|becquerels per g animal|not applicable or not supplied|n/a|50 (50 in ERA)|Mouse|Mouse, NMRI|Female|Juvenile|Lifespan study with radiography and microsc./macroscop. pathology|5-2-1-46|1|897|Other deterministic changes|Bone among musculo-skeletal system diseases|n/a|
5-2-1|n/a,RKL KO 5/76|1|28|none (controls)|0|becquerels per g animal|not applicable or not supplied|n/a|50 (50 in ERA)|Mouse|Mouse, NMRI|Female|Juvenile|Lifespan study with radiography and microsc./macroscop. pathology|5-2-1-47|1|926|Other deterministic changes|Bone among musculo-skeletal system diseases|n/a|
5-2-1|n/a,RKL KO 5/76|1|28|none (controls)|0|becquerels per g animal|not applicable or not supplied|n/a|50 (50 in ERA)|Mouse|Mouse, NMRI|Female|Juvenile|Lifespan study with radiography and microsc./macroscop. pathology|5-2-1-48|1|961|Other deterministic changes|Bone among musculo-skeletal system diseases|n/a|
5-2-1|n/a,RKL KO 5/76|1|28|none (controls)|0|becquerels per g animal|not applicable or not supplied|n/a|50 (50 in ERA)|Mouse|Mouse, NMRI|Female|Juvenile|Lifespan study with radiography and microsc./macroscop. pathology|5-2-1-49|1|963|Other deterministic changes|Bone among musculo-skeletal system diseases|n/a|
5-2-1|n/a,RKL KO 5/76|1|28|none (controls)|0|becquerels per g animal|not applicable or not supplied|n/a|50 (50 in ERA)|Mouse|Mouse, NMRI|Female|Juvenile|Lifespan study with radiography and microsc./macroscop. pathology|5-2-1-50|1|1023|Other deterministic changes|Bone among musculo-skeletal system diseases|n/a|
5-2-2|n/a,RKL K1 5/76|1|28|Ra-226 chloride|37|becquerels per g animal|Injection, intraperitoneal|single injection|49 (49 in ERA)|Mouse|Mouse, NMRI|Female|Juvenile|Lifespan study with radiography and microsc./macroscop. pathology|5-2-2-1|2|318|Other deterministic changes|Bone among musculo-skeletal system diseases|n/a|
5-2-2|n/a,RKL K1 5/76|1|28|Ra-226 chloride|37|becquerels per g animal|Injection, intraperitoneal|single injection|49 (49 in ERA)|Mouse|Mouse, NMRI|Female|Juvenile|Lifespan study with radiography and microsc./macroscop. pathology|5-2-2-2|2|422|Other deterministic changes|Bone among musculo-skeletal system diseases|n/a|
5-2-2|n/a,RKL K1 5/76|1|28|Ra-226 chloride|37|becquerels per g animal|Injection, intraperitoneal|single injection|49 (49 in ERA)|Mouse|Mouse, NMRI|Female|Juvenile|Lifespan study with radiography and microsc./macroscop. pathology|5-2-2-3|2|436|Other deterministic changes|Bone among musculo-skeletal system diseases|n/a|
5-2-2|n/a,RKL K1 5/76|1|28|Ra-226 chloride|37|becquerels per g animal|Injection, intraperitoneal|single injection|49 (49 in ERA)|Mouse|Mouse, NMRI|Female|Juvenile|Lifespan study with radiography and microsc./macroscop. pathology|5-2-2-4|2|436|Other deterministic changes|Bone among musculo-skeletal system diseases|n/a|
5-2-2|n/a,RKL K1 5/76|1|28|Ra-226 chloride|37|becquerels per g animal|Injection, intraperitoneal|single injection|49 (49 in ERA)|Mouse|Mouse, NMRI|Female|Juvenile|Lifespan study with radiography and microsc./macroscop. pathology|5-2-2-5|2|459|Other deterministic changes|Bone among musculo-skeletal system diseases|n/a|
5-2-2|n/a,RKL K1 5/76|1|28|Ra-226 chloride|37|becquerels per g animal|Injection, intraperitoneal|single injection|49 (49 in ERA)|Mouse|Mouse, NMRI|Female|Juvenile|Lifespan study with radiography and microsc./macroscop. pathology|5-2-2-6|2|477|Other deterministic changes|Bone among musculo-skeletal system diseases|n/a|
5-2-2|n/a,RKL K1 5/76|1|28|Ra-226 chloride|37|becquerels per g animal|Injection, intraperitoneal|single injection|49 (49 in ERA)|Mouse|Mouse, NMRI|Female|Juvenile|Lifespan study with radiography and microsc./macroscop. pathology|5-2-2-7|2|477|Other deterministic changes|Bone among musculo-skeletal system diseases|n/a|
5-2-2|n/a,RKL K1 5/76|1|28|Ra-226 chloride|37|becquerels per g animal|Injection, intraperitoneal|single injection|49 (49 in ERA)|Mouse|Mouse, NMRI|Female|Juvenile|Lifespan study with radiography and microsc./macroscop. pathology|5-2-2-8|2|535|Other deterministic changes|Bone among musculo-skeletal system diseases|n/a|
5-2-2|n/a,RKL K1 5/76|1|28|Ra-226 chloride|37|becquerels per g animal|Injection, intraperitoneal|single injection|49 (49 in ERA)|Mouse|Mouse, NMRI|Female|Juvenile|Lifespan study with radiography and microsc./macroscop. pathology|5-2-2-9|2|562|Other deterministic changes|Bone among musculo-skeletal system diseases|n/a|
5-2-2|n/a,RKL K1 5/76|1|28|Ra-226 chloride|37|becquerels per g animal|Injection, intraperitoneal|single injection|49 (49 in ERA)|Mouse|Mouse, NMRI|Female|Juvenile|Lifespan study with radiography and microsc./macroscop. pathology|5-2-2-10|2|584|Other deterministic changes|Bone among musculo-skeletal system diseases|n/a|
5-2-2|n/a,RKL K1 5/76|1|28|Ra-226 chloride|37|becquerels per g animal|Injection, intraperitoneal|single injection|49 (49 in ERA)|Mouse|Mouse, NMRI|Female|Juvenile|Lifespan study with radiography and microsc./macroscop. pathology|5-2-2-11|2|589|Other deterministic changes|Bone among musculo-skeletal system diseases|n/a|
5-2-2|n/a,RKL K1 5/76|1|28|Ra-226 chloride|37|becquerels per g animal|Injection, intraperitoneal|single injection|49 (49 in ERA)|Mouse|Mouse, NMRI|Female|Juvenile|Lifespan study with radiography and microsc./macroscop. pathology|5-2-2-12|2|612|Other deterministic changes|Bone among musculo-skeletal system diseases|n/a|
5-2-2|n/a,RKL K1 5/76|1|28|Ra-226 chloride|37|becquerels per g animal|Injection, intraperitoneal|single injection|49 (49 in ERA)|Mouse|Mouse, NMRI|Female|Juvenile|Lifespan study with radiography and microsc./macroscop. pathology|5-2-2-13|2|624|Other deterministic changes|Bone among musculo-skeletal system diseases|n/a|
5-2-2|n/a,RKL K1 5/76|1|28|Ra-226 chloride|37|becquerels per g animal|Injection, intraperitoneal|single injection|49 (49 in ERA)|Mouse|Mouse, NMRI|Female|Juvenile|Lifespan study with radiography and microsc./macroscop. pathology|5-2-2-14|2|628|Other deterministic changes|Bone among musculo-skeletal system diseases|n/a|
5-2-2|n/a,RKL K1 5/76|1|28|Ra-226 chloride|37|becquerels per g animal|Injection, intraperitoneal|single injection|49 (49 in ERA)|Mouse|Mouse, NMRI|Female|Juvenile|Lifespan study with radiography and microsc./macroscop. pathology|5-2-2-15|2|628|Other deterministic changes|Bone among musculo-skeletal system diseases|n/a|
5-2-2|n/a,RKL K1 5/76|1|28|Ra-226 chloride|37|becquerels per g animal|Injection, intraperitoneal|single injection|49 (49 in ERA)|Mouse|Mouse, NMRI|Female|Juvenile|Lifespan study with radiography and microsc./macroscop. pathology|5-2-2-16|2|630|Other deterministic changes|Bone among musculo-skeletal system diseases|n/a|
5-2-2|n/a,RKL K1 5/76|1|28|Ra-226 chloride|37|becquerels per g animal|Injection, intraperitoneal|single injection|49 (49 in ERA)|Mouse|Mouse, NMRI|Female|Juvenile|Lifespan study with radiography and microsc./macroscop. pathology|5-2-2-17|2|630|Other deterministic changes|Bone among musculo-skeletal system diseases|n/a|
5-2-2|n/a,RKL K1 5/76|1|28|Ra-226 chloride|37|becquerels per g animal|Injection, intraperitoneal|single injection|49 (49 in ERA)|Mouse|Mouse, NMRI|Female|Juvenile|Lifespan study with radiography and microsc./macroscop. pathology|5-2-2-18|2|632|Other deterministic changes|Bone among musculo-skeletal system diseases|n/a|
5-2-2|n/a,RKL K1 5/76|1|28|Ra-226 chloride|37|becquerels per g animal|Injection, intraperitoneal|single injection|49 (49 in ERA)|Mouse|Mouse, NMRI|Female|Juvenile|Lifespan study with radiography and microsc./macroscop. pathology|5-2-2-19|2|634|Other deterministic changes|Bone among musculo-skeletal system diseases|n/a|
5-2-2|n/a,RKL K1 5/76|1|28|Ra-226 chloride|37|becquerels per g animal|Injection, intraperitoneal|single injection|49 (49 in ERA)|Mouse|Mouse, NMRI|Female|Juvenile|Lifespan study with radiography and microsc./macroscop. pathology|5-2-2-20|2|634|Other deterministic changes|Bone among musculo-skeletal system diseases|n/a|
5-2-2|n/a,RKL K1 5/76|1|28|Ra-226 chloride|37|becquerels per g animal|Injection, intraperitoneal|single injection|49 (49 in ERA)|Mouse|Mouse, NMRI|Female|Juvenile|Lifespan study with radiography and microsc./macroscop. pathology|5-2-2-21|2|648|Other deterministic changes|Bone among musculo-skeletal system diseases|n/a|
5-2-2|n/a,RKL K1 5/76|1|28|Ra-226 chloride|37|becquerels per g animal|Injection, intraperitoneal|single injection|49 (49 in ERA)|Mouse|Mouse, NMRI|Female|Juvenile|Lifespan study with radiography and microsc./macroscop. pathology|5-2-2-22|2|653|Other deterministic changes|Bone among musculo-skeletal system diseases|n/a|
5-2-2|n/a,RKL K1 5/76|1|28|Ra-226 chloride|37|becquerels per g animal|Injection, intraperitoneal|single injection|49 (49 in ERA)|Mouse|Mouse, NMRI|Female|Juvenile|Lifespan study with radiography and microsc./macroscop. pathology|5-2-2-23|2|662|Other deterministic changes|Bone among musculo-skeletal system diseases|n/a|
5-2-2|n/a,RKL K1 5/76|1|28|Ra-226 chloride|37|becquerels per g animal|Injection, intraperitoneal|single injection|49 (49 in ERA)|Mouse|Mouse, NMRI|Female|Juvenile|Lifespan study with radiography and microsc./macroscop. pathology|5-2-2-24|2|668|Other deterministic changes|Bone among musculo-skeletal system diseases|n/a|
5-2-2|n/a,RKL K1 5/76|1|28|Ra-226 chloride|37|becquerels per g animal|Injection, intraperitoneal|single injection|49 (49 in ERA)|Mouse|Mouse, NMRI|Female|Juvenile|Lifespan study with radiography and microsc./macroscop. pathology|5-2-2-25|2|670|Other deterministic changes|Bone among musculo-skeletal system diseases|n/a|
5-2-2|n/a,RKL K1 5/76|1|28|Ra-226 chloride|37|becquerels per g animal|Injection, intraperitoneal|single injection|49 (49 in ERA)|Mouse|Mouse, NMRI|Female|Juvenile|Lifespan study with radiography and microsc./macroscop. pathology|5-2-2-26|2|684|Other deterministic changes|Bone among musculo-skeletal system diseases|n/a|
5-2-2|n/a,RKL K1 5/76|1|28|Ra-226 chloride|37|becquerels per g animal|Injection, intraperitoneal|single injection|49 (49 in ERA)|Mouse|Mouse, NMRI|Female|Juvenile|Lifespan study with radiography and microsc./macroscop. pathology|5-2-2-27|2|690|Other deterministic changes|Bone among musculo-skeletal system diseases|n/a|
5-2-2|n/a,RKL K1 5/76|1|28|Ra-226 chloride|37|becquerels per g animal|Injection, intraperitoneal|single injection|49 (49 in ERA)|Mouse|Mouse, NMRI|Female|Juvenile|Lifespan study with radiography and microsc./macroscop. pathology|5-2-2-28|2|698|Other deterministic changes|Bone among musculo-skeletal system diseases|n/a|
5-2-2|n/a,RKL K1 5/76|1|28|Ra-226 chloride|37|becquerels per g animal|Injection, intraperitoneal|single injection|49 (49 in ERA)|Mouse|Mouse, NMRI|Female|Juvenile|Lifespan study with radiography and microsc./macroscop. pathology|5-2-2-29|2|711|Other deterministic changes|Bone among musculo-skeletal system diseases|n/a|
5-2-2|n/a,RKL K1 5/76|1|28|Ra-226 chloride|37|becquerels per g animal|Injection, intraperitoneal|single injection|49 (49 in ERA)|Mouse|Mouse, NMRI|Female|Juvenile|Lifespan study with radiography and microsc./macroscop. pathology|5-2-2-30|2|731|Other deterministic changes|Bone among musculo-skeletal system diseases|n/a|
5-2-2|n/a,RKL K1 5/76|1|28|Ra-226 chloride|37|becquerels per g animal|Injection, intraperitoneal|single injection|49 (49 in ERA)|Mouse|Mouse, NMRI|Female|Juvenile|Lifespan study with radiography and microsc./macroscop. pathology|5-2-2-31|2|751|Other deterministic changes|Bone among musculo-skeletal system diseases|n/a|
5-2-2|n/a,RKL K1 5/76|1|28|Ra-226 chloride|37|becquerels per g animal|Injection, intraperitoneal|single injection|49 (49 in ERA)|Mouse|Mouse, NMRI|Female|Juvenile|Lifespan study with radiography and microsc./macroscop. pathology|5-2-2-32|2|754|Other deterministic changes|Bone among musculo-skeletal system diseases|n/a|
5-2-2|n/a,RKL K1 5/76|1|28|Ra-226 chloride|37|becquerels per g animal|Injection, intraperitoneal|single injection|49 (49 in ERA)|Mouse|Mouse, NMRI|Female|Juvenile|Lifespan study with radiography and microsc./macroscop. pathology|5-2-2-33|2|764|Other deterministic changes|Bone among musculo-skeletal system diseases|n/a|
5-2-2|n/a,RKL K1 5/76|1|28|Ra-226 chloride|37|becquerels per g animal|Injection, intraperitoneal|single injection|49 (49 in ERA)|Mouse|Mouse, NMRI|Female|Juvenile|Lifespan study with radiography and microsc./macroscop. pathology|5-2-2-34|2|767|Other deterministic changes|Bone among musculo-skeletal system diseases|n/a|
5-2-2|n/a,RKL K1 5/76|1|28|Ra-226 chloride|37|becquerels per g animal|Injection, intraperitoneal|single injection|49 (49 in ERA)|Mouse|Mouse, NMRI|Female|Juvenile|Lifespan study with radiography and microsc./macroscop. pathology|5-2-2-35|2|767|Other deterministic changes|Bone among musculo-skeletal system diseases|n/a|
5-2-2|n/a,RKL K1 5/76|1|28|Ra-226 chloride|37|becquerels per g animal|Injection, intraperitoneal|single injection|49 (49 in ERA)|Mouse|Mouse, NMRI|Female|Juvenile|Lifespan study with radiography and microsc./macroscop. pathology|5-2-2-36|2|768|Other deterministic changes|Bone among musculo-skeletal system diseases|n/a|
